2000	1.00	2	879	6	5.71	5.00	0	0.50 
2000	1.00	3	1104	1	4.29	5.00	0	0.33 
2000	1.00	4	-1	0	4.00	5.00	1	0.50 
2000	1.00	5	1196	3	4.86	5.00	1	0.60 
2000	1.00	6	1466	2	4.57	5.00	1	0.67 
2000	1.00	7	1205	0	4.00	5.00	0	0.57 
2000	1.00	8	1359	1	4.29	5.00	0	0.50 
2000	1.00	9	1546	3	4.86	5.00	1	0.56 
2000	1.00	10	1254	6	5.71	5.00	0	0.50 
2000	1.00	11	1180	4	5.14	5.00	1	0.55 
2000	1.00	12	1164	4	5.14	5.00	1	0.58 
2000	1.00	13	-1	0	4.00	5.00	1	0.62 
2000	1.00	14	777	3	4.86	5.00	1	0.64 
2000	1.00	15	831	5	5.43	5.00	1	0.67 
2000	1.00	16	891	1	4.29	5.00	0	0.63 
2000	1.00	17	1069	7	6.00	5.00	0	0.59 
2000	1.00	18	-1	4	5.14	5.00	0	0.56 
2000	1.00	19	1161	1	4.29	5.00	0	0.53 
2000	1.00	20	1506	4	5.14	5.00	1	0.55 
2000	0.50	1	1567	1	4.64	5.00	0	0.00 
2000	0.50	2	1346	1	4.64	5.00	0	0.00 
2000	0.50	3	1384	0	4.50	5.00	0	0.00 
2000	0.50	4	-1	6	5.36	5.00	1	0.25 
2000	0.50	5	-1	6	5.36	5.00	1	0.40 
2000	0.50	6	1056	7	5.50	5.00	0	0.33 
2000	0.50	7	1376	3	4.93	5.00	1	0.43 
2000	0.50	8	-1	0	4.50	5.00	1	0.50 
2000	0.50	9	872	7	5.50	5.00	0	0.44 
2000	0.50	10	984	6	5.36	5.00	0	0.40 
2000	0.50	11	1214	3	4.93	5.00	1	0.45 
2000	0.50	12	1566	7	5.50	5.00	0	0.42 
2000	0.50	13	-1	5	5.21	5.00	0	0.38 
2000	0.50	14	1425	2	4.79	5.00	1	0.43 
2000	0.50	15	1411	0	4.50	5.00	0	0.40 
2000	0.50	16	1840	3	4.93	5.00	1	0.44 
2000	0.50	17	1592	4	5.07	5.00	1	0.47 
2000	0.50	18	1227	1	4.64	5.00	0	0.44 
2000	0.50	19	-1	0	4.50	5.00	1	0.47 
2000	0.50	20	-1	2	4.79	5.00	0	0.45 
