6000	0.50	12	1399	2	4.79	5.00	1	0.42 
6000	0.50	13	-1	2	4.79	5.00	0	0.38 
6000	0.50	14	1183	5	5.21	5.00	1	0.43 
6000	0.50	15	2119	2	4.79	5.00	1	0.47 
6000	0.50	16	1085	4	5.07	5.00	1	0.50 
6000	0.50	17	1337	5	5.21	5.00	1	0.53 
6000	0.50	18	-1	0	4.50	5.00	1	0.56 
6000	0.50	19	2305	2	4.79	5.00	1	0.58 
6000	0.50	20	1172	3	4.93	5.00	1	0.60 
4000	2.00	1	1769	1	3.57	5.00	0	0.00 
4000	2.00	2	1502	2	4.14	5.00	1	0.50 
4000	2.00	3	-1	5	5.86	5.00	0	0.33 
4000	2.00	4	-1	6	6.43	5.00	1	0.50 
4000	2.00	5	1411	4	5.29	5.00	1	0.60 
4000	2.00	6	3006	5	5.86	5.00	1	0.67 
4000	2.00	7	3637	6	6.43	5.00	0	0.57 
4000	2.00	8	1427	4	5.29	5.00	1	0.63 
4000	2.00	9	1552	4	5.29	5.00	1	0.67 
4000	2.00	10	2832	6	6.43	5.00	0	0.60 
4000	2.00	11	-1	0	3.00	5.00	1	0.64 
4000	2.00	12	-1	1	3.57	5.00	1	0.67 
4000	2.00	13	1590	5	5.86	5.00	1	0.69 
4000	2.00	14	1728	3	4.71	5.00	1	0.71 
4000	2.00	15	-1	7	7.00	5.00	1	0.73 
4000	2.00	16	1130	6	6.43	5.00	0	0.69 
4000	2.00	17	-1	0	3.00	5.00	1	0.71 
4000	2.00	18	1872	3	4.71	5.00	1	0.72 
4000	2.00	19	1268	3	4.71	5.00	1	0.74 
4000	2.00	20	-1	2	4.14	5.00	0	0.70 
4000	1.00	1	1354	7	6.00	5.00	0	0.00 
4000	1.00	2	2160	7	6.00	5.00	0	0.00 
4000	1.00	3	1660	7	6.00	5.00	0	0.00 
4000	1.00	4	2338	2	4.57	5.00	1	0.25 
4000	1.00	5	1814	1	4.29	5.00	0	0.20 
4000	1.00	6	-1	0	4.00	5.00	1	0.33 
4000	1.00	7	1211	1	4.29	5.00	0	0.29 
4000	1.00	8	1331	3	4.86	5.00	1	0.37 
4000	1.00	9	1586	3	4.86	5.00	1	0.44 
4000	1.00	10	1698	2	4.57	5.00	1	0.50 
4000	1.00	11	-1	0	4.00	5.00	1	0.55 
4000	1.00	12	-1	0	4.00	5.00	1	0.58 
4000	1.00	13	-1	0	4.00	5.00	1	0.62 
4000	1.00	14	1753	5	5.43	5.00	1	0.64 
4000	1.00	15	1406	2	4.57	5.00	1	0.67 
4000	1.00	16	-1	5	5.43	5.00	0	0.63 
4000	1.00	17	1458	7	6.00	5.00	0	0.59 
4000	1.00	18	1046	3	4.86	5.00	1	0.61 
4000	1.00	19	-1	0	4.00	5.00	1	0.63 
4000	1.00	20	918	4	5.14	5.00	1	0.65 
4000	0.50	1	1063	6	5.36	5.00	0	0.00 
4000	0.50	2	2073	6	5.36	5.00	0	0.00 
4000	0.50	3	1097	5	5.21	5.00	1	0.33 
4000	0.50	4	-1	2	4.79	5.00	0	0.25 
4000	0.50	5	1146	2	4.79	5.00	1	0.40 
4000	0.50	6	-1	0	4.50	5.00	1	0.50 
4000	0.50	7	3135	3	4.93	5.00	1	0.57 
4000	0.50	8	2554	6	5.36	5.00	0	0.50 
4000	0.50	9	1789	2	4.79	5.00	1	0.56 
4000	0.50	10	1979	5	5.21	5.00	1	0.60 
4000	0.50	11	-1	0	4.50	5.00	1	0.64 
4000	0.50	12	1540	4	5.07	5.00	1	0.67 
4000	0.50	13	-1	1	4.64	5.00	1	0.69 
4000	0.50	14	1332	4	5.07	5.00	1	0.71 
4000	0.50	15	3159	7	5.50	5.00	0	0.67 
4000	0.50	16	-1	0	4.50	5.00	1	0.69 
4000	0.50	17	1930	5	5.21	5.00	1	0.71 
4000	0.50	18	-1	7	5.50	5.00	1	0.72 
4000	0.50	19	1282	3	4.93	5.00	1	0.74 
4000	0.50	20	2899	7	5.50	5.00	0	0.70 
2000	2.00	1	-1	0	3.00	5.00	1	1.00 
2000	2.00	2	-1	6	6.43	5.00	1	1.00 
2000	2.00	3	758	3	4.71	5.00	1	1.00 
2000	2.00	4	1066	4	5.29	5.00	1	1.00 
2000	2.00	5	-1	1	3.57	5.00	1	1.00 
2000	2.00	6	-1	1	3.57	5.00	1	1.00 
2000	2.00	7	1372	1	3.57	5.00	0	0.86 
2000	2.00	8	1398	1	3.57	5.00	0	0.75 
2000	2.00	9	782	5	5.86	5.00	1	0.78 
2000	2.00	10	-1	0	3.00	5.00	1	0.80 
2000	2.00	11	-1	6	6.43	5.00	1	0.82 
2000	2.00	12	1533	3	4.71	5.00	1	0.83 
2000	2.00	13	938	5	5.86	5.00	1	0.85 
2000	2.00	14	-1	2	4.14	5.00	0	0.79 
2000	2.00	15	852	4	5.29	5.00	1	0.80 
2000	2.00	16	1094	2	4.14	5.00	1	0.81 
2000	2.00	17	-1	1	3.57	5.00	1	0.82 
2000	2.00	18	1110	2	4.14	5.00	1	0.83 
2000	2.00	19	815	4	5.29	5.00	1	0.84 
2000	2.00	20	-1	0	3.00	5.00	1	0.85 
2000	1.00	1	1591	0	4.00	5.00	0	0.00 
2000	1.00	2	935	6	5.71	5.00	0	0.00 
2000	1.00	3	1035	6	5.71	5.00	0	0.00 
2000	1.00	4	1736	7	6.00	5.00	0	0.00 
2000	1.00	5	937	6	5.71	5.00	0	0.00 
2000	1.00	6	-1	0	4.00	5.00	1	0.17 
2000	1.00	7	-1	0	4.00	5.00	1	0.29 
2000	1.00	8	823	3	4.86	5.00	1	0.37 
2000	1.00	9	-1	7	6.00	5.00	1	0.44 
2000	1.00	10	-1	7	6.00	5.00	1	0.50 
2000	1.00	11	1031	4	5.14	5.00	1	0.55 
2000	1.00	12	887	7	6.00	5.00	0	0.50 
2000	1.00	13	1047	5	5.43	5.00	1	0.54 
2000	1.00	14	-1	2	4.57	5.00	0	0.50 
2000	1.00	15	774	4	5.14	5.00	1	0.53 
2000	1.00	16	622	4	5.14	5.00	1	0.56 
2000	1.00	17	-1	7	6.00	5.00	1	0.59 
2000	1.00	18	862	2	4.57	5.00	1	0.61 
2000	1.00	19	805	3	4.86	5.00	1	0.63 
2000	1.00	20	848	4	5.14	5.00	1	0.65 
2000	0.50	1	874	1	4.64	5.00	0	0.00 
2000	0.50	2	-1	7	5.50	5.00	1	0.50 
2000	0.50	3	-1	3	4.93	5.00	0	0.33 
2000	0.50	4	775	2	4.79	5.00	1	0.50 
2000	0.50	5	839	1	4.64	5.00	0	0.40 
2000	0.50	6	1302	3	4.93	5.00	1	0.50 
2000	0.50	7	1561	5	5.21	5.00	1	0.57 
2000	0.50	8	1428	4	5.07	5.00	1	0.63 
2000	0.50	9	781	6	5.36	5.00	0	0.56 
2000	0.50	10	-1	0	4.50	5.00	1	0.60 
2000	0.50	11	851	6	5.36	5.00	0	0.55 
2000	0.50	12	-1	1	4.64	5.00	1	0.58 
2000	0.50	13	1052	3	4.93	5.00	1	0.62 
2000	0.50	14	954	2	4.79	5.00	1	0.64 
2000	0.50	15	-1	0	4.50	5.00	1	0.67 
2000	0.50	16	-1	7	5.50	5.00	1	0.69 
2000	0.50	17	976	2	4.79	5.00	1	0.71 
2000	0.50	18	-1	0	4.50	5.00	1	0.72 
2000	0.50	19	1019	1	4.64	5.00	0	0.68 
2000	0.50	20	1054	3	4.93	5.00	1	0.70 
