2000	2.00	2	-1	7	7.00	5.00	1	0.50 
2000	2.00	3	-1	1	3.57	5.00	1	0.67 
2000	2.00	4	1258	7	7.00	5.00	0	0.50 
2000	2.00	5	-1	0	3.00	5.00	1	0.60 
2000	2.00	6	-1	0	3.00	5.00	1	0.67 
2000	2.00	7	-1	1	3.57	5.00	1	0.71 
2000	2.00	8	729	4	5.29	5.00	1	0.75 
2000	2.00	9	2000	6	6.43	5.00	0	0.67 
2000	2.00	10	-1	0	3.00	5.00	1	0.70 
2000	2.00	11	1637	5	5.86	5.00	1	0.73 
2000	2.00	12	1113	4	5.29	5.00	1	0.75 
2000	2.00	13	1009	3	4.71	5.00	1	0.77 
2000	2.00	14	-1	7	7.00	5.00	1	0.79 
2000	2.00	15	-1	2	4.14	5.00	0	0.73 
2000	2.00	16	1114	3	4.71	5.00	1	0.75 
2000	2.00	17	-1	0	3.00	5.00	1	0.76 
2000	2.00	18	1671	3	4.71	5.00	1	0.78 
2000	2.00	19	-1	6	6.43	5.00	1	0.79 
2000	2.00	20	1364	6	6.43	5.00	0	0.75 
2000	1.00	1	1717	7	6.00	5.00	0	0.00 
2000	1.00	2	-1	4	5.14	5.00	0	0.00 
2000	1.00	3	-1	1	4.29	5.00	1	0.33 
2000	1.00	4	808	5	5.43	5.00	1	0.50 
2000	1.00	5	778	5	5.43	5.00	1	0.60 
2000	1.00	6	-1	0	4.00	5.00	1	0.67 
2000	1.00	7	993	4	5.14	5.00	1	0.71 
2000	1.00	8	-1	5	5.43	5.00	0	0.63 
2000	1.00	9	1211	3	4.86	5.00	1	0.67 
2000	1.00	10	-1	0	4.00	5.00	1	0.70 
2000	1.00	11	-1	1	4.29	5.00	1	0.73 
2000	1.00	12	937	7	6.00	5.00	0	0.67 
2000	1.00	13	-1	3	4.86	5.00	0	0.62 
2000	1.00	14	1305	2	4.57	5.00	1	0.64 
2000	1.00	15	1151	3	4.86	5.00	1	0.67 
2000	1.00	16	1270	3	4.86	5.00	1	0.69 
2000	1.00	17	-1	0	4.00	5.00	1	0.71 
2000	1.00	18	1001	6	5.71	5.00	0	0.67 
2000	1.00	19	1473	5	5.43	5.00	1	0.68 
2000	1.00	20	1434	5	5.43	5.00	1	0.70 
2000	0.50	1	1384	1	4.64	5.00	0	0.00 
2000	0.50	2	1486	1	4.64	5.00	0	0.00 
2000	0.50	3	1265	3	4.93	5.00	1	0.33 
2000	0.50	4	1856	3	4.93	5.00	1	0.50 
2000	0.50	5	1756	4	5.07	5.00	1	0.60 
2000	0.50	6	949	6	5.36	5.00	0	0.50 
2000	0.50	7	1863	7	5.50	5.00	0	0.43 
2000	0.50	8	-1	0	4.50	5.00	1	0.50 
2000	0.50	9	1047	7	5.50	5.00	0	0.44 
2000	0.50	10	1409	6	5.36	5.00	0	0.40 
2000	0.50	11	1212	4	5.07	5.00	1	0.45 
2000	0.50	12	-1	3	4.93	5.00	0	0.42 
2000	0.50	13	1265	4	5.07	5.00	1	0.46 
2000	0.50	14	1184	4	5.07	5.00	1	0.50 
2000	0.50	15	978	6	5.36	5.00	0	0.47 
2000	0.50	16	1044	5	5.21	5.00	1	0.50 
2000	0.50	17	-1	1	4.64	5.00	1	0.53 
2000	0.50	18	639	5	5.21	5.00	1	0.56 
2000	0.50	19	1258	5	5.21	5.00	1	0.58 
2000	0.50	20	-1	0	4.50	5.00	1	0.60 
